,true_slide,latitude,longitude,max_elev_change,median_elev,mean_elev,mean_median_diff,total_elev,median_elev_change,mean_elev_change,total_elev_change,Precip_30_min_before,Precip_60_min_before,Precip_90_min_before,Precip_120_min_before,fire_<=1_year_before,fire_<=3_year_before,fire_<=5_year_before
13472,0,41.74966877261957,-72.99063297147634,304,224.0,214.66416666666666,9.33583333333334,12364656,-1.0,-1.2435146443514644,420228,0.0,0.0,0.0,0.0,0,0,0
13473,0,48.084714549509215,-117.07143440827153,682,748.0,786.2805381944445,38.28053819444449,45289759,1.0,0.8468619246861925,488480,0.2533831298351288,0.2062302529811859,0.14000000059604645,0.14000000059604645,0,0,0
13474,0,48.96287267551928,-121.92252198069771,1811,984.0,935.0512152777778,48.94878472222217,53858950,2.0,2.240481171548117,1448206,0.03999999910593033,0.03999999910593033,2.7200000286102295,0.06789746135473251,0,0,0
13475,0,40.23075688178685,-119.80919258168237,608,1283.0,1310.2563715277777,27.256371527777674,75470767,0.0,-0.47855648535564854,570950,0.0,0.0,0.0,0.0,0,0,0
13476,0,34.17060923052037,-96.11561865416496,111,183.0,182.8865625,0.11343750000000341,10534266,0.0,-0.11237796373779638,153594,0.0,0.0,0.0,0.0,0,0,0
13477,0,46.60546135492622,-116.23497833154616,845,811.0,771.1450868055556,39.85491319444441,44417957,0.0,-0.21771269177126917,778320,0.0,0.0,0.0,0.0,0,0,0
13478,0,36.75282936138602,-94.50550800401042,154,337.0,332.97015625,4.029843749999998,19179081,1.0,0.4856694560669456,258314,0.0,0.0,0.0,0.0,0,0,0
13479,0,45.60225262823728,-97.26601184954905,164,581.0,582.9252256944444,1.925225694444407,33576493,0.0,0.21311018131101814,135148,0.0,0.0,0.0,0.0,0,0,0
13480,0,32.99466164112165,-115.75058385729216,312,10.0,7.117638888888889,2.882361111111111,409976,-1.0,-0.601952580195258,136428,0.0,0.0,0.0,0.0,0,0,0
13481,0,43.03665636318922,-89.36849121900369,103,273.0,277.8206423611111,4.820642361111084,16002469,0.0,-0.18626220362622037,146932,0.0,0.0,0.0,0.0,0,0,0
13482,0,35.82257963156884,-100.80450164014057,186,872.0,871.4343055555555,0.5656944444444889,50194616,0.0,-0.18856345885634587,316660,0.0,0.0,0.0,0.0,1,1,1
13483,0,38.48585376100469,-79.73096512159532,602,1043.0,1042.9416840277777,0.058315972222317214,60073441,2.0,1.2283124128312413,938580,0.0,0.0,0.0,0.0,0,0,0
13484,0,46.45036873737418,-124.06728972843598,96,0.0,3.8637847222222224,3.8637847222222224,222554,0.0,0.08169456066945607,85666,0.0,0.0,0.0,0.0,0,0,0
13485,0,37.88265528875528,-111.53624412452884,1434,2077.0,2133.678159722222,56.67815972222206,122899862,-3.0,-2.1035216178521616,1014022,0.0,0.0,0.0,0.0,0,0,0
13486,0,32.35073048144599,-89.8768953687484,80,119.0,120.15086805555555,1.1508680555555486,6920690,0.0,0.05285913528591353,175664,0.0,0.0,0.0,0.0,0,0,0
13487,0,32.553380854464436,-99.63626062775637,128,523.0,526.6599305555555,3.6599305555555475,30335612,1.0,0.4825662482566248,121544,0.0,0.050544653087854385,0.0353812575340271,0.0,0,0,0
13488,0,35.52562718380936,-99.03063433908275,105,495.0,495.97034722222224,0.9703472222222445,28567892,0.0,-0.2455718270571827,183306,0.0,0.0,0.0,0.0,0,0,0
13489,0,41.49345392433438,-73.17587412790321,273,170.0,164.53991319444444,5.460086805555562,9477499,0.0,-0.26262203626220365,460920,0.0,0.0,0.0,0.0,0,0,0
13490,0,34.952874971259604,-103.37686525931139,274,1427.0,1394.09609375,32.90390625000009,80299935,0.0,0.05313807531380753,218944,9.390131890540943e-05,0.00017136737005785108,0.0,0.0,0,0,0
13491,0,35.79013745813808,-102.30444986351543,117,1180.0,1176.6194965277778,3.3805034722222445,67773283,0.0,-0.08636680613668062,133290,0.0,0.0,0.0,0.0,0,0,0
13492,0,40.0992114596856,-110.90045389416342,1234,2459.0,2465.1765972222224,6.176597222222426,141994172,-4.0,-3.030334728033473,1165804,0.0,0.0,0.0,0.0,1,1,1
13493,0,34.59216629165023,-84.78683666659946,324,222.0,227.5378298611111,5.537829861111106,13106179,0.0,0.894142259414226,303776,0.0,0.29655149579048157,1.96999990940094,0.7899999618530273,0,0,0
13494,0,36.513498123732944,-102.84793867854722,142,1368.0,1369.1387673611111,1.1387673611111495,78862393,-1.0,-0.7467573221757322,101834,0.0,0.0,0.0,0.0,0,0,0
13495,0,35.18765566624393,-90.86193429580558,74,68.0,72.64572916666667,4.645729166666669,4184394,0.0,0.34560669456066945,120300,0.05999999865889549,0.7515079379081726,0.0,0.7200145125389099,0,0,0
13496,0,43.11527504000168,-123.80042059267058,927,592.0,571.6124131944445,20.387586805555543,32924875,2.0,1.1356694560669456,1283130,0.0,0.0,0.0,0.0,0,0,0
13497,0,37.320867524212986,-116.06538014168589,1150,1775.0,1781.869357638889,6.869357638888914,102635675,-5.0,-4.887377963737796,813956,0.0,0.0,0.0,0.0,0,0,0
13498,0,40.202386447542146,-100.93495161956137,123,843.0,841.4717881944445,1.528211805555543,48468775,0.0,-0.328626220362622,203278,0.0,0.0,0.0,0.0,0,0,0
13499,0,40.95165508431257,-106.57736124639867,1223,2707.0,2744.7096006944444,37.70960069444436,158095273,-4.0,-4.039365411436541,681806,0.0,0.0,0.0,0.0,1,1,1
13500,0,48.99575167734042,-98.29429522434563,160,468.0,454.9354513888889,13.064548611111093,26204282,0.0,-0.03605299860529986,160220,0.0,0.0,0.0,0.0,0,0,0
13501,0,43.24019307215772,-90.07728869638592,154,264.0,269.15527777777777,5.155277777777769,15503344,0.0,0.014435146443514645,450684,0.0,0.0,0.0,0.0,0,0,0
13502,0,40.26513053298986,-105.04477254829595,134,1537.0,1534.7978645833334,2.2021354166665787,88404357,-1.0,-0.5897489539748954,124156,0.0,0.0,0.0,0.0,0,0,0
13503,0,39.003326210803536,-109.51919099759535,851,1472.0,1516.3580729166667,44.35807291666674,87342225,-2.0,-2.2645746164574616,422104,0.08127867430448532,0.11999999731779099,0.11999999731779099,0.0,0,0,0
13504,0,45.94387252655863,-110.58910078009144,528,1579.0,1598.1787847222222,19.17878472222219,92055098,1.0,1.2844142259414226,264382,0.0,0.0,0.0,0.0,0,0,0
13505,0,36.53585826382396,-118.92569308327593,2170,826.0,867.0078645833333,41.007864583333344,49939653,8.0,6.58197350069735,1507402,0.0,0.0,0.0,0.0,0,0,0
13506,0,37.25173080993741,-81.41863961557036,876,807.0,812.0018402777778,5.001840277777774,46771306,0.0,0.5915620641562064,920820,0.0,0.0,0.0,0.0,0,0,0
13507,0,40.28251434261318,-76.56414503912299,286,147.0,153.77121527777777,6.77121527777777,8857222,0.0,0.1691073919107392,212880,0.0,0.0,0.0,0.0,0,0,0
13508,0,44.45131562082395,-111.17347433102518,667,2290.0,2243.409097222222,46.590902777777956,129220364,3.0,4.539714086471409,410918,0.0,0.0,0.0,0.0,0,0,0
13509,0,41.92809664117653,-112.71744435169252,566,1446.0,1492.5758333333333,46.57583333333332,85972368,1.0,1.6751743375174337,430256,0.0,0.0,0.0,0.0,0,0,0
13510,0,30.24526729543795,-83.74259798616879,43,21.0,22.516458333333333,1.5164583333333326,1296948,0.0,0.07737099023709902,137958,0.0,0.0,0.0,0.0,0,0,0
13511,0,41.21392428842536,-80.10649840688322,167,402.0,405.0704166666667,3.070416666666688,23332056,0.0,0.4284170153417015,190982,0.0,0.0,0.0,0.0,0,0,0
13512,0,47.16488343405821,-123.42418361218971,222,116.0,115.39272569444445,0.6072743055555492,6646621,0.0,0.01492329149232915,350484,0.0,0.0,0.0,0.0,0,0,0
13513,0,38.631291063152844,-120.23032210970517,1064,1999.0,2019.9890625,20.989062500000045,116351370,5.0,4.454288702928871,826146,0.0,0.0,0.0,0.0,0,0,0
13514,0,34.24223496200726,-105.38489585465187,323,1870.0,1875.8694097222221,5.869409722222144,108050078,-1.0,-1.4494769874476987,185414,0.0,0.0,0.0,0.0,0,0,0
13515,0,42.11125655500416,-109.12109103956911,386,2192.0,2205.0257118055556,13.025711805555602,127009481,2.0,1.3811018131101813,325524,0.0,0.0,0.0,0.0,0,0,0
13516,0,42.27734392770964,-99.23737846143732,101,731.0,731.2212326388889,0.22123263888886413,42118343,0.0,-0.3099721059972106,123956,0.036799997091293335,0.6064000129699707,0.09479999542236328,0.0,0,0,0
13517,0,40.574835460866936,-123.84818993909249,1189,634.0,622.6481423611111,11.351857638888873,35864533,3.0,2.7454672245467227,1007788,0.052272822707891464,0.01036140974611044,0.0,0.0,0,0,0
13518,0,35.68733020926335,-95.25334511427984,176,173.0,179.69947916666666,6.699479166666663,10350690,0.0,0.3295327754532775,196110,0.0,0.0,0.0,0.0,0,0,0
13519,0,42.78271725140819,-114.74323103637686,233,1029.0,1028.9797395833334,0.020260416666587844,59269233,1.0,0.8864714086471409,118056,0.0,0.0,0.0,0.0,0,0,0
13520,0,45.928123703404964,-117.71424358063486,1139,1243.0,1208.3566666666666,34.64333333333343,69601344,-2.0,-1.6726987447698745,1153582,0.0,0.0,0.0,0.0,0,0,0
13521,0,36.77213450888545,-86.75269612362652,129,198.0,197.02387152777777,0.9761284722222285,11348575,0.0,0.1995118549511855,145048,0.0,0.0,0.0,0.0,0,0,0
13522,0,39.28261523856799,-114.03173574805501,1728,1585.0,1776.15359375,191.15359375000003,102306447,-4.0,-9.292782426778242,696734,0.0,0.0,0.0,0.0,0,0,0
13523,0,46.296012009539325,-96.27664191324052,104,319.0,324.4801736111111,5.480173611111127,18690058,0.0,0.4149581589958159,81162,0.0,0.0,0.0,0.0,0,0,0
13524,0,32.061058720364244,-99.52940986931776,204,581.0,575.1602777777778,5.839722222222235,33129232,0.0,-0.5049860529986053,216258,0.0,0.0,0.0,0.05537618324160576,0,0,0
13525,0,36.462270964123356,-95.07228901459698,133,230.0,231.6914236111111,1.6914236111111052,13345426,0.0,0.36150627615062764,245316,0.0,0.0,0.0,0.0,0,0,0
13526,0,40.015175170557725,-93.35392351941292,78,256.0,255.8607638888889,0.1392361111111029,14737580,0.0,0.048535564853556486,174196,0.0,0.0,0.0,0.0,0,0,0
13527,0,42.208701634988536,-109.21901065405382,225,2099.0,2100.9318402777776,1.93184027777761,121013674,1.0,0.6636331938633194,133794,0.0,0.0,0.0,0.0,0,0,0
13528,0,45.33622891062609,-83.76209422058932,114,229.0,218.4371875,10.562812500000007,12581982,0.0,-0.275836820083682,108606,0.0,0.0,0.0,0.0,0,0,0
13529,0,38.04690753157768,-87.24871530988365,69,129.0,130.4400347222222,1.440034722222208,7513346,0.0,-0.09497907949790795,165780,0.0,0.0,0.0,0.0,0,0,0
13530,0,34.55333830421389,-101.72183756151367,88,1054.0,1052.780486111111,1.2195138888889687,60640156,0.0,-0.3554044630404463,194946,0.0,0.0,0.0,0.0,0,0,0
13531,0,35.20759305896288,-79.32160533667431,130,112.0,113.38583333333334,1.3858333333333377,6531024,0.0,-0.26122733612273363,178592,0.0,0.0,0.0,0.0,0,0,0
13532,0,47.98513610755593,-105.52058179993695,194,679.0,676.48375,2.5162500000000136,38965464,0.0,0.20979776847977685,166910,0.0,0.0,0.0,0.0,0,0,0
13533,0,42.962064878882614,-86.18985545202538,65,188.0,185.86925347222223,2.1307465277777737,10706069,0.0,0.15087168758716876,109662,0.0,0.0,0.0,0.0,0,0,0
13534,0,37.34567304027226,-98.26300798276132,111,493.0,487.99706597222223,5.002934027777769,28108631,0.0,-0.23807531380753139,147124,0.0,0.0,0.0,0.0,0,0,0
13535,0,27.183381397977648,-80.14071862408015,53,0.0,2.6102430555555554,2.6102430555555554,150350,0.0,-0.07381450488145049,56210,0.0,0.0,0.0,0.0,0,0,0
13536,0,30.764683655925655,-104.38004251399224,737,1462.0,1498.9541666666667,36.95416666666665,86339760,2.0,2.5863319386331938,496880,0.0,0.0,0.0,0.0,0,0,0
13537,0,31.75918693448556,-100.5705568937295,224,700.0,691.1171006944444,8.882899305555611,39808345,-1.0,-0.7417364016736402,293998,0.0,0.0,0.0,0.0,0,1,1
13538,0,47.648244273733184,-122.48404343805592,147,0.0,20.261788194444446,20.261788194444446,1167079,0.0,0.05209205020920502,183288,4.4080810546875,5.546505928039551,5.999684810638428,7.243977069854736,0,0,0
13539,0,38.34199207332242,-108.9412929487768,1060,1883.0,1869.408263888889,13.591736111111004,107677916,-3.0,-3.7219665271966527,873100,0.0,0.0,0.0,0.0,0,0,0
13540,0,42.60748390238125,-108.03793975443634,350,2046.0,2052.7250868055557,6.725086805555748,118236965,0.0,-0.1554741980474198,189798,0.0,0.0,0.0,0.0,0,0,0
13541,0,39.86706236908025,-83.38417088405019,77,302.0,304.07913194444444,2.079131944444441,17514958,0.0,-0.3176080892608089,82222,0.0,0.0,0.0,0.0,0,0,0
13542,0,40.629300371195356,-111.87494978861015,1518,1362.0,1421.9240972222221,59.924097222222144,81902828,2.0,5.611680613668061,425682,0.0,0.0,0.0,0.0,0,0,0
13543,0,38.74969698790961,-91.7568473053216,160,217.0,211.72199652777778,5.278003472222224,12195187,0.0,0.14173640167364016,319802,0.0,0.0,0.0,0.0,0,0,0
13544,0,48.27928086951296,-108.29620224096648,149,772.0,767.4664756944444,4.533524305555602,44206069,0.0,-0.023221757322175733,107084,0.0,0.0,0.0,0.0,0,0,0
13545,0,37.19413636054737,-79.58425847120296,236,268.0,267.69796875,0.3020312500000273,15419403,0.0,-0.40024407252440725,335754,0.0,0.0,0.0,0.0,0,0,0
13546,0,43.75197621131606,-87.8365391181384,131,222.0,223.44711805555556,1.4471180555555634,12870554,-1.0,-0.49912831241283123,122422,0.0,0.0,0.0,0.0,0,0,0
13547,0,44.00321478139915,-102.4451913782221,228,795.0,795.3650173611111,0.36501736111108585,45813025,0.0,0.30686889818688984,292458,0.0,0.0,0.0,0.0,0,0,0
13548,0,35.119895744192256,-93.04175567926225,259,104.0,118.50928819444445,14.509288194444451,6826135,0.0,0.5910739191073919,208052,0.0,0.0,0.0,0.0,0,0,0
13549,0,38.32064427416772,-112.693392228737,967,1846.0,1867.3339756944445,21.33397569444446,107558437,0.0,-0.3890167364016736,319770,0.0,0.0,0.0,0.0,0,0,0
13550,0,36.71066973521904,-115.57108310181759,983,1014.0,1088.8188541666666,74.8188541666666,62715966,0.0,0.32981171548117155,740458,0.00023889732256066054,0.0,0.0,0.0,0,0,0
13551,0,38.05190112207456,-77.80884557752664,100,99.0,100.02336805555555,1.0233680555555509,5761346,0.0,-0.17580195258019526,207256,0.0,0.0,0.0,0.0,0,0,0
13552,0,38.471421805893456,-94.39197985388888,78,263.0,263.81751736111113,0.817517361111129,15195889,0.0,-0.1838563458856346,126086,0.0,0.0,0.30948925018310547,0.0043899184092879295,0,0,0
13553,0,41.44530621451521,-88.56422272009871,112,198.0,199.39618055555556,1.39618055555556,11485220,0.0,-0.16401673640167364,83316,0.0,0.0,0.0,0.0,0,0,0
13554,0,43.27069883067779,-88.39027113470453,148,307.0,309.1980902777778,2.198090277777794,17809810,0.0,0.22744072524407252,176310,0.0,0.0,0.0,0.0,0,0,0
13555,0,35.01865304854475,-107.63497811584918,619,1956.0,1974.1446701388888,18.14467013888884,113710733,-1.0,-1.448326359832636,352684,0.0,0.0,0.0,0.0,0,0,0
13556,0,36.184351428245535,-95.56532630766566,107,187.0,190.65555555555557,3.6555555555555657,10981760,0.0,0.03765690376569038,160840,0.0,0.0,0.0,0.0,0,0,0
13557,0,40.6567710120339,-121.49183145639458,1231,1638.0,1629.3605034722223,8.639496527777737,93851165,-3.0,-2.0199442119944213,670168,0.0,0.0,0.0,0.0,0,0,0
13558,0,48.13664851815082,-121.25309383983884,1741,1353.0,1322.2347222222222,30.765277777777783,76160720,3.0,2.183124128312413,1686496,0.0,0.0,0.0,0.03260932117700577,0,0,0
13559,0,38.289305215653684,-108.967295900472,967,1842.0,1853.509045138889,11.50904513888895,106762121,-2.0,-2.0536959553695957,885180,0.0,0.0,0.0,0.0,0,0,0
13560,0,45.19917427708977,-88.02964126262872,111,217.0,222.51888888888888,5.518888888888881,12817088,0.0,-0.4648186889818689,162278,0.0,0.0,0.0,0.0,0,0,0
13561,0,40.632560755756444,-119.11129895846727,782,1506.0,1508.1304513888888,2.130451388888787,86868314,1.0,1.5788354253835426,366826,0.03801020234823227,0.0,0.011637815274298191,0.0,0,0,0
13562,0,44.86760343334293,-96.63210502202477,214,516.0,512.7985416666667,3.201458333333335,29537196,-1.0,-0.8263598326359832,116208,0.32625919580459595,1.2729663848876953,1.953263521194458,0.0,0,0,0
13563,0,34.869765034431886,-114.36465119781482,983,464.0,529.0633680555555,65.06336805555554,30474050,3.0,3.5532775453277545,605924,0.0,0.0,0.0,0.0,0,0,0
13564,0,48.733762078961334,-100.33130504057137,154,470.0,473.9872569444444,3.9872569444444252,27301666,0.0,0.18999302649930264,69586,0.0,0.0,0.0,0.0,0,0,0
13565,0,48.380221198361454,-95.59001257754105,26,360.0,360.58520833333336,0.5852083333333553,20769708,0.0,0.08232217573221758,69178,0.0,0.0,0.0,0.0,0,0,0
13566,0,37.48530032298375,-106.25161590446918,1068,2557.0,2627.8308333333334,70.83083333333343,151363056,-4.0,-5.189679218967922,597260,0.0,0.0,0.0,0.0,0,0,0
13567,0,45.80424696595402,-86.60854306102428,59,175.0,181.52164930555554,6.521649305555542,10455647,0.0,0.11000697350069735,76858,0.0,0.0,0.0,0.0,0,0,0
13568,0,30.684977291378193,-94.76055164368894,91,92.0,92.5084375,0.5084374999999994,5328486,0.0,0.08427475592747559,176242,0.0,0.0,0.0,0.0,0,0,0
13569,0,36.45392492541336,-88.59956315432032,89,136.0,136.86694444444444,0.8669444444444423,7883536,0.0,0.1284518828451883,231548,0.0,0.0,0.0,0.0,0,0,0
13570,0,37.31412151963767,-93.5131636972857,122,348.0,346.92005208333336,1.0799479166666401,19982595,0.0,0.3648884239888424,200006,0.0,0.0,0.0,0.0,0,0,0
13571,0,35.37724987318198,-96.88457134920836,75,313.0,313.16723958333336,0.1672395833333553,18038433,0.0,-0.15139470013947,142104,0.0,0.0,0.0,0.0,0,0,0
13572,0,31.978269124373796,-94.54462778409935,138,123.0,126.56223958333334,3.562239583333337,7289985,0.0,-0.38071827057182706,199346,0.0,0.0,0.0,0.0,0,0,0
13573,0,39.894704925231295,-117.7984359480053,877,1087.5,1143.853732638889,56.353732638888914,65885975,1.0,1.2546722454672246,312516,0.03240000084042549,0.0,0.0,0.0,0,0,0
13574,0,46.15589475985445,-113.03072413548931,1613,2098.0,2131.6896180555555,33.68961805555546,122785322,-6.0,-4.180892608089261,959896,0.0,0.0,0.0,0.0,0,0,0
13575,0,43.867811614924065,-70.20381702596089,158,51.0,52.87690972222222,1.8769097222222229,3045710,0.0,-0.3970362622036262,221362,0.0,0.0,0.0,0.0,0,0,0
13576,0,37.76914744446552,-86.32448662541212,146,213.0,210.18920138888888,2.8107986111111245,12106898,0.0,0.2007670850767085,335968,0.0,0.0,0.0,0.0,0,0,0
13577,0,48.73415789846011,-104.39769181657978,200,682.0,683.1492881944445,1.1492881944444662,39349399,1.0,0.596652719665272,149000,0.0,0.0,0.0,0.0,0,0,0
13578,0,41.150595683237796,-94.72281995128856,107,378.0,375.2885416666667,2.7114583333333258,21616620,0.0,0.1052649930264993,277378,0.0,0.0,0.0,0.0,0,0,0
13579,0,45.94010739030915,-104.55978446540756,320,1026.0,1033.6230555555555,7.623055555555538,59536688,0.0,0.5486401673640168,217806,0.0,0.0,0.0,0.0,0,0,0
13580,0,44.019677481657446,-97.66457089095599,82,432.0,433.7609027777778,1.760902777777801,24984628,0.0,0.38500697350069735,102276,0.0,0.0,0.0,0.0,0,0,0
13581,0,40.60259799458866,-77.38952633060077,511,214.0,251.7190625,37.71906250000001,14499018,0.0,-0.07890516039051604,449670,0.13519997894763947,0.3807999789714813,0.25759997963905334,0.02159999869763851,0,0,0
13582,0,46.66768576639969,-110.3094325391097,950,1978.0,1968.3631597222222,9.636840277777765,113377718,0.0,0.6440376569037657,912734,0.0,0.0,0.0,0.0,0,0,0
13583,0,28.86706072059411,-82.15696665118021,58,24.0,23.448229166666668,0.5517708333333324,1350618,0.0,0.026359832635983262,226272,0.0,0.0,0.0,0.0,0,0,0
13584,0,38.820055711868804,-110.00306506022508,406,1354.0,1348.6248263888888,5.375173611111222,77680790,1.0,1.0418061366806137,280446,0.0,0.0,0.0,0.0,0,0,0
13585,0,42.23698064715202,-104.3408476643103,266,1345.0,1354.3743055555556,9.374305555555566,78011960,0.0,-0.13354253835425384,209920,0.0,0.0,0.0,0.0,0,0,0
13586,0,38.41385367390146,-103.42824465669378,164,1345.0,1348.1643055555555,3.1643055555555293,77654264,-1.0,-0.7468619246861925,103164,0.0,0.0,0.0,0.0,0,0,0
13587,0,42.04495608855796,-96.73590276165741,77,435.0,432.83916666666664,2.1608333333333576,24931536,0.0,-0.09721059972105997,169620,0.0,0.0,0.0,0.0,0,0,0
13588,0,37.59777555187359,-78.87927376256633,268,188.0,188.2981423611111,0.29814236111110404,10845973,0.0,-0.2288702928870293,423804,0.0,0.0,0.0,0.0,0,0,0
13589,0,36.20049240130702,-115.49468873795134,1674,1726.0,1717.7953645833334,8.204635416666633,98945013,-6.0,-7.099476987447699,1180414,0.0,0.0,0.0,0.0,0,0,0
13590,0,32.06362858870742,-110.4482199124572,1499,1255.0,1349.8518923611111,94.85189236111114,77751469,-2.0,-2.0638772663877267,856168,0.0,0.0,0.0,0.0,0,0,1
13591,0,45.73964495737157,-119.4651070895674,221,212.0,227.93758680555555,15.937586805555554,13129205,0.0,-0.04843096234309623,141918,0.0,0.0,0.0,0.0,0,0,0
13592,0,40.85892795685713,-91.71398966797243,62,218.0,214.91362847222223,3.0863715277777715,12379025,0.0,-0.10948396094839609,137840,0.0,0.0,0.0,0.0,0,0,0
13593,0,47.48949785575327,-117.64118888120703,228,721.0,728.0798090277777,7.079809027777742,41937397,0.0,-0.03730822873082287,179436,0.0,0.0,0.0,0.0,0,0,0
13594,0,41.38093369552626,-108.32680298199344,288,2142.0,2140.3032118055557,1.6967881944442524,123281465,0.0,-0.31408647140864715,178348,0.0,0.0,0.0,0.0,0,0,0
13595,0,45.43869429590414,-102.79665914869622,155,852.0,850.5360763888889,1.4639236111111131,48990878,0.0,-0.35575313807531384,126934,0.0,0.0,0.0,0.0,0,0,0
13596,0,36.65513289123613,-98.89822700984999,131,479.0,481.67133680555554,2.6713368055555406,27744269,0.0,0.031555090655509065,144474,0.0,0.0,0.0,0.0,0,0,0
13597,0,32.50971646718251,-105.5928789616301,826,1783.0,1761.1485416666667,21.851458333333312,101442156,0.0,1.3110878661087866,601904,0.0,0.0,0.0,0.0,0,0,0
13598,0,36.478665779920526,-117.53100526467108,1786,1494.0,1408.387951388889,85.61204861111105,81123146,-4.0,-4.820850767085076,878200,0.0,0.0,0.0,0.0,0,0,0
13599,0,34.96325308685471,-79.39428104408077,110,92.0,94.24034722222223,2.2403472222222263,5428244,0.0,-0.11659693165969316,163716,0.0,0.0,0.0,0.0,0,0,0
13600,0,28.52068340294875,-82.5982770551671,58,16.0,14.162378472222223,1.8376215277777774,815753,0.0,0.24532775453277544,117368,0.0,0.0,0.0,0.0,0,0,0
13601,0,33.735549289137516,-98.84231149475966,71,333.0,334.996875,1.9968749999999886,19295820,0.0,-0.2683403068340307,101988,0.0,0.0,0.0,0.0,0,0,0
13602,0,39.19901797067168,-84.49925110669965,184,223.0,218.00678819444445,4.993211805555546,12557191,0.0,-0.4730822873082287,261732,0.0,0.0,0.0,0.0,0,0,0
13603,0,39.75685217173163,-85.19387943756706,101,308.0,302.31737847222223,5.682621527777769,17413481,0.0,-0.3120292887029289,134782,0.0,0.0,0.0,0.0,0,0,0
13604,0,43.229514918772125,-88.50025386521808,88,276.0,279.1535069444444,3.153506944444416,16079242,0.0,0.23165969316596932,165804,0.0,0.0,0.5737434029579163,0.0,0,0,0
13605,0,32.58404550542628,-81.48240458693766,72,43.0,42.18831597222222,0.8116840277777797,2430047,0.0,-0.19769874476987448,148848,0.0,0.0,0.0,0.0,0,0,0
13606,0,46.315185611092005,-101.57525068873456,168,696.0,690.3472395833334,5.652760416666638,39764001,0.0,-0.043235704323570434,183020,0.0,0.0,0.0,0.0,0,0,0
13607,0,40.44313415644403,-106.69353703409836,1138,2904.0,2860.0505034722223,43.94949652777768,164738909,2.0,3.879916317991632,798132,0.0,0.0,0.0,0.0,0,0,0
13608,0,46.8620377116956,-98.50247820965913,56,444.0,442.1681770833333,1.831822916666681,25468887,0.0,-0.03880753138075314,95906,0.0,0.0,0.0,0.0,0,0,0
13609,0,42.71536178384781,-101.49111340292924,129,1001.0,1002.6647048611111,1.6647048611110904,57753487,0.0,-0.41443514644351465,199620,0.0,0.0,0.0,0.0,0,0,0
13610,0,37.00671691915992,-113.88176940229361,1503,958.0,1020.6709722222222,62.67097222222219,58790648,3.0,3.355299860529986,844888,0.0,0.0,0.0,0.0,0,0,0
13611,0,39.15454975197943,-113.09075276881158,261,1431.0,1444.7601215277778,13.760121527777756,83218183,0.0,-0.5673291492329149,167082,0.0,0.0,0.0,0.0,0,0,0
13612,0,38.81291324519344,-121.84555501840637,95,10.0,16.91904513888889,6.91904513888889,974537,0.0,-0.23640167364016737,122184,0.0,0.0,0.0,0.0,0,0,0
13613,0,30.259688968600642,-101.38890646079122,138,648.0,642.7885069444444,5.211493055555593,37024618,0.0,0.0008368200836820083,373364,0.0,0.0,0.0,0.0,1,1,1
13614,0,46.003662721233596,-83.87162312236788,64,175.0,178.81847222222223,3.8184722222222263,10299944,0.0,0.006450488145048815,56434,0.0,0.0,0.0,0.0,0,0,0
13615,0,40.90430008678161,-88.69365806704783,67,198.0,198.15737847222223,0.15737847222223422,11413865,0.0,0.0843444909344491,71178,0.0,0.0,0.0,0.0,0,0,0
13616,0,46.875421322328314,-107.89325893802194,217,847.0,847.96921875,0.9692187499999818,48843027,0.0,0.059344490934449094,220344,0.0,0.0,0.0,0.0,0,0,0
13617,0,33.43027873630348,-83.70682279097878,117,204.0,200.1251388888889,3.8748611111111018,11527208,0.0,-0.12374476987447698,218106,0.0,0.0,0.0,0.0,0,0,0
13618,0,43.042618507966694,-75.7722604340091,464,215.0,258.894375,43.894375000000025,14912316,0.0,0.273186889818689,252910,0.0,0.01639999821782112,0.0,0.09519999474287033,0,0,0
13619,0,36.186837390069336,-94.1548253564122,179,398.0,398.01649305555554,0.016493055555542924,22925750,0.0,0.09442119944211995,208656,0.0,0.0,0.0,0.0,0,0,0
13620,0,37.50694315335423,-107.28037330026017,1647,2888.0,2934.569392361111,46.56939236111111,169031197,-5.0,-3.7753486750348677,1310250,0.0,0.0,0.0,0.0,0,0,0
13621,0,43.814351705947175,-121.68662742704461,830,1408.0,1442.3476041666668,34.34760416666677,83079222,-1.0,-0.5065202231520223,356594,0.0,0.0,0.0,0.0,0,0,0
13622,0,46.13612848786535,-106.1732512986384,242,914.0,910.6575,3.3424999999999727,52453872,0.0,0.19173640167364017,328846,0.0,0.0,0.0,0.0,0,0,0
13623,0,46.902841987358435,-109.56024275493947,937,1472.0,1515.7930902777778,43.793090277777765,87309682,2.0,1.8437935843793585,558972,0.0,0.0,0.0,0.0,0,0,0
13624,0,36.29204966314944,-101.70491728939156,105,1039.0,1037.0522222222223,1.9477777777776737,59734208,0.0,-0.38329846582984656,158658,0.0,0.0,0.0,0.0,0,0,0
13625,0,47.81702950059437,-112.79441691051355,1308,2070.0,2065.9776909722223,4.022309027777737,119000315,2.0,1.034239888423989,1612428,0.0,0.0,0.0,0.0,0,0,0
13626,0,45.01742590574716,-123.7921834661698,1006,319.0,408.2232986111111,89.22329861111109,23513662,2.0,1.8417015341701535,819948,0.0,0.0,0.0,0.0,0,0,0
