,Fold Number,Epoch,Binary Cross-Entropy Loss,Accuracy,AUC,Precision,Recall,Validation Loss,Validation Accuracy,Validation Recall,Validation Precision,Validation AUC
255,3.0,56.0,0.311757355928421,0.8572846055030823,0.8712245225906372,0.6771929860115051,0.3324719965457916,0.32383355498313904,0.8535714149475098,0.2739018201828003,0.6928104758262634,0.864986777305603
256,3.0,57.0,0.3121083378791809,0.8583759069442749,0.8713926076889038,0.6914634108543396,0.3255814015865326,0.3208041191101074,0.8535714149475098,0.302325576543808,0.668571412563324,0.8646388053894043
257,3.0,58.0,0.3113615810871124,0.8582270741462708,0.8721773028373718,0.6911314725875854,0.32443296909332275,0.3193715214729309,0.8553571701049805,0.3126614987850189,0.6759776473045349,0.8675616979598999
258,3.0,59.0,0.31180140376091003,0.8582767248153687,0.871351957321167,0.6896969676017761,0.32672983407974243,0.3204646408557892,0.8553571701049805,0.29198965430259705,0.6932515501976013,0.8667032718658447
259,3.0,60.0,0.31153377890586853,0.8578798770904541,0.8717998266220093,0.6881851553916931,0.32443296909332275,0.3179808557033539,0.8540178537368774,0.30749353766441345,0.6685393452644348,0.8688035011291504
260,3.0,61.0,0.3109395503997803,0.859070360660553,0.8722662329673767,0.6959707140922546,0.32730403542518616,0.3214772641658783,0.8558035492897034,0.3255814015865326,0.6702127456665039,0.8646904230117798
261,3.0,62.0,0.3111317455768585,0.8579294681549072,0.8724333047866821,0.6902273893356323,0.32242318987846375,0.3208193778991699,0.8575893044471741,0.3204134404659271,0.6888889074325562,0.8640552163124084
262,3.0,63.0,0.31157186627388,0.8587231636047363,0.8714933395385742,0.6870948672294617,0.3347688913345337,0.3219982981681824,0.8544642925262451,0.29198965430259705,0.6848484873771667,0.8646708726882935
263,3.0,64.0,0.3109862506389618,0.8577806353569031,0.8725131750106812,0.6920199394226074,0.31869077682495117,0.32152292132377625,0.8526785969734192,0.3049095571041107,0.659217894077301,0.8637163043022156
264,3.0,65.0,0.3105373978614807,0.8581774830818176,0.872699499130249,0.6854934692382812,0.33103644847869873,0.3237846791744232,0.8535714149475098,0.2894056737422943,0.678787887096405,0.8611762523651123
265,3.0,66.0,0.3107229769229889,0.8583263158798218,0.8723732233047485,0.6896551847457886,0.32730403542518616,0.32345569133758545,0.8571428656578064,0.29974159598350525,0.7030302882194519,0.8629891276359558
266,3.0,67.0,0.3106512129306793,0.8581774830818176,0.8727079033851624,0.6886336207389832,0.3270169496536255,0.32146814465522766,0.8540178537368774,0.2945736348628998,0.6785714030265808,0.8676453232765198
267,3.0,68.0,0.3105991780757904,0.8584751486778259,0.8723404407501221,0.6906779408454895,0.3275911509990692,0.3212854266166687,0.8553571701049805,0.2971576154232025,0.688622772693634,0.8640739917755127
268,3.0,69.0,0.3107464909553528,0.8578798770904541,0.8719900846481323,0.6872727274894714,0.3255814015865326,0.3266987204551697,0.8517857193946838,0.36692506074905396,0.6200873255729675,0.8613142967224121
269,3.0,70.0,0.31079739332199097,0.8574333786964417,0.8723850846290588,0.6846573948860168,0.3241458535194397,0.3209856450557709,0.8553571701049805,0.3178294599056244,0.6721311211585999,0.8665639162063599
270,3.0,71.0,0.31070858240127563,0.8578798770904541,0.8723525404930115,0.6817647218704224,0.3327591121196747,0.3206212520599365,0.8531249761581421,0.30749353766441345,0.6611111164093018,0.865147054195404
271,3.0,72.0,0.30972179770469666,0.8581774830818176,0.8732753992080688,0.6875,0.3284524977207184,0.3243093490600586,0.8522321581840515,0.2945736348628998,0.6627907156944275,0.8629508018493652
272,3.0,73.0,0.31022343039512634,0.8587727546691895,0.8732548952102661,0.689060628414154,0.3327591121196747,0.32038161158561707,0.8522321581840515,0.2868216931819916,0.6686747074127197,0.8675191402435303
273,3.0,74.0,0.3096138834953308,0.8602113127708435,0.8738033175468445,0.6999398469924927,0.3341946601867676,0.32138559222221375,0.8531249761581421,0.29974159598350525,0.6666666865348816,0.864808976650238
274,3.0,75.0,0.31023597717285156,0.8582767248153687,0.872787594795227,0.6892381906509399,0.32730403542518616,0.3210681080818176,0.8508928418159485,0.33591732382774353,0.6280193328857422,0.8659510016441345
275,3.0,76.0,0.30967530608177185,0.8589215874671936,0.8732212781906128,0.6932849287986755,0.3290266990661621,0.320503294467926,0.8535714149475098,0.29974159598350525,0.6705202460289001,0.865231454372406
276,3.0,77.0,0.3105672597885132,0.8589711785316467,0.8720873594284058,0.6927710771560669,0.33017513155937195,0.32109275460243225,0.8558035492897034,0.3178294599056244,0.6758241653442383,0.8667117357254028
277,3.0,78.0,0.3099363446235657,0.8583263158798218,0.873422384262085,0.6938775777816772,0.3221361041069031,0.32053351402282715,0.8544642925262451,0.2945736348628998,0.682634711265564,0.8659085035324097
278,3.0,79.0,0.3094256818294525,0.8587231636047363,0.8736097812652588,0.6925409436225891,0.32787826657295227,0.3207869529724121,0.8549107313156128,0.32299742102622986,0.664893627166748,0.8655995726585388
279,3.0,80.0,0.3100738823413849,0.8590207695960999,0.8732575178146362,0.6895328164100647,0.3347688913345337,0.3280816674232483,0.8508928418159485,0.3540051579475403,0.6199095249176025,0.8578260540962219
280,3.0,81.0,0.30928942561149597,0.858425498008728,0.873833417892456,0.6844574809074402,0.33505597710609436,0.32099246978759766,0.8531249761581421,0.2894056737422943,0.6746987700462341,0.8641179800033569
281,3.0,82.0,0.30977874994277954,0.8587727546691895,0.8737011551856995,0.6924939751625061,0.3284524977207184,0.3194074332714081,0.8535714149475098,0.2971576154232025,0.6725146174430847,0.8674194812774658
282,3.0,83.0,0.3090347945690155,0.8594176173210144,0.8747246265411377,0.6937313675880432,0.33362042903900146,0.32295799255371094,0.8553571701049805,0.2971576154232025,0.688622772693634,0.8636842966079712
283,3.0,84.0,0.30899542570114136,0.8600624799728394,0.8739959597587585,0.702570378780365,0.3296009302139282,0.3234489858150482,0.8553571701049805,0.32299742102622986,0.6684492230415344,0.863425612449646
284,3.0,85.0,0.309716135263443,0.8587231636047363,0.8733969926834106,0.6866549253463745,0.3353430926799774,0.3256576955318451,0.8522321581840515,0.27906978130340576,0.675000011920929,0.8621482253074646
285,3.0,86.0,0.30975213646888733,0.858524739742279,0.8732225298881531,0.6917933225631714,0.32672983407974243,0.3195089101791382,0.8549107313156128,0.3049095571041107,0.6781609058380127,0.8673845529556274
286,3.0,87.0,0.3089063763618469,0.859169602394104,0.8740936517715454,0.6973039507865906,0.32672983407974243,0.32037028670310974,0.8526785969734192,0.2971576154232025,0.6647399067878723,0.8655068874359131
287,3.0,88.0,0.309352308511734,0.8589215874671936,0.873717188835144,0.6942249536514282,0.32787826657295227,0.32333433628082275,0.856249988079071,0.3333333432674408,0.6683937907218933,0.8630073070526123
288,3.0,89.0,0.30908840894699097,0.8594176173210144,0.8746306896209717,0.6937313675880432,0.33362042903900146,0.325376033782959,0.8531249761581421,0.28423771262168884,0.6790123581886292,0.8624495267868042
289,3.0,90.0,0.3089947998523712,0.8594672083854675,0.8740777969360352,0.692307710647583,0.33591732382774353,0.32090073823928833,0.8535714149475098,0.302325576543808,0.668571412563324,0.867982029914856
290,3.0,91.0,0.3093484938144684,0.8595664501190186,0.8736395835876465,0.6940476298332214,0.3347688913345337,0.3207888603210449,0.8531249761581421,0.30749353766441345,0.6611111164093018,0.8639122843742371
291,3.0,92.0,0.3085499703884125,0.8594672083854675,0.8739933371543884,0.6914016604423523,0.33706575632095337,0.32398292422294617,0.8522321581840515,0.2868216931819916,0.6686747074127197,0.8646862506866455
292,3.0,93.0,0.3089211881160736,0.8585743308067322,0.8743264675140381,0.6922141313552856,0.32672983407974243,0.32321712374687195,0.8526785969734192,0.2868216931819916,0.6727272868156433,0.8615018725395203
293,3.0,94.0,0.30918020009994507,0.858524739742279,0.8741883039474487,0.6881335973739624,0.3313235640525818,0.32154545187950134,0.8526785969734192,0.3049095571041107,0.659217894077301,0.8645216226577759
294,3.0,95.0,0.3086080849170685,0.8593184351921082,0.8743594288825989,0.6926742196083069,0.3339075446128845,0.3218687176704407,0.8558035492897034,0.29974159598350525,0.6904761791229248,0.8650250434875488
295,3.0,96.0,0.308932363986969,0.8593184351921082,0.8742837905883789,0.6964177489280701,0.32931381464004517,0.3227229714393616,0.8531249761581421,0.2971576154232025,0.6686046719551086,0.8631718158721924
296,3.0,97.0,0.30829334259033203,0.8592687845230103,0.8747848868370056,0.6948130130767822,0.33074936270713806,0.32091423869132996,0.8517857193946838,0.29198965430259705,0.6608186960220337,0.86490797996521
297,3.0,98.0,0.30931082367897034,0.859070360660553,0.8735558390617371,0.696450412273407,0.32672983407974243,0.3248920738697052,0.8531249761581421,0.29198965430259705,0.6726190447807312,0.8626245260238647
298,3.0,99.0,0.30845531821250916,0.8588719964027405,0.8747862577438354,0.6887574195861816,0.3341946601867676,0.3246680498123169,0.8504464030265808,0.29198965430259705,0.6494252681732178,0.860960841178894
299,3.0,100.0,0.308644562959671,0.858524739742279,0.8743551969528198,0.6885833740234375,0.33074936270713806,0.3257826864719391,0.8517857193946838,0.2816537320613861,0.6687116622924805,0.8617899417877197
300,4.0,1.0,0.38653871417045593,0.8378391861915588,0.7755084037780762,0.672025740146637,0.12001148611307144,0.3449998199939728,0.8473214507102966,0.18863049149513245,0.7227723002433777,0.8405100703239441
301,4.0,2.0,0.3459564745426178,0.8460240960121155,0.8331319689750671,0.6908358335494995,0.19695664942264557,0.33613407611846924,0.8513392806053162,0.23514211177825928,0.7109375,0.8489696979522705
302,4.0,3.0,0.3378565311431885,0.8481075167655945,0.8429682850837708,0.6925892233848572,0.2173413783311844,0.3343470096588135,0.8522321581840515,0.22480620443820953,0.7372881174087524,0.8528979420661926
303,4.0,4.0,0.3332762122154236,0.8484547734260559,0.8485255241394043,0.6900532841682434,0.22308355569839478,0.3340926468372345,0.8504464030265808,0.20930232107639313,0.7363636493682861,0.8526831865310669
304,4.0,5.0,0.33097338676452637,0.8501909971237183,0.8511278033256531,0.6917978525161743,0.23973585665225983,0.3330863416194916,0.8517857193946838,0.2609819173812866,0.6870748400688171,0.8552051186561584
305,4.0,6.0,0.3287968933582306,0.8511334657669067,0.8537321090698242,0.6900631189346313,0.2512202262878418,0.3328418433666229,0.8482142686843872,0.27906978130340576,0.639053225517273,0.8537311553955078
306,4.0,7.0,0.3266071379184723,0.8523240089416504,0.8563948273658752,0.6865781545639038,0.26729831099510193,0.33123859763145447,0.8486607074737549,0.2609819173812866,0.6558441519737244,0.8560354709625244
307,4.0,8.0,0.32613086700439453,0.8522248268127441,0.8568280339241028,0.6889055371284485,0.2638530135154724,0.33100906014442444,0.8504464030265808,0.2661498785018921,0.6688311696052551,0.8552517890930176
308,4.0,9.0,0.3253084123134613,0.8536633849143982,0.8573415875434875,0.6926970481872559,0.27505025267601013,0.3294437825679779,0.8486607074737549,0.26356589794158936,0.6538461446762085,0.8556548357009888
309,4.0,10.0,0.32373499870300293,0.8537129759788513,0.8594335913658142,0.6851595044136047,0.2836635112762451,0.3323328495025635,0.8491071462631226,0.29974159598350525,0.6338797807693481,0.8529878854751587
310,4.0,11.0,0.32428258657455444,0.8538618087768555,0.8587464094161987,0.6884210705757141,0.2816537320613861,0.3312108516693115,0.8540178537368774,0.302325576543808,0.6724137663841248,0.8530282974243164
311,4.0,12.0,0.3235534727573395,0.8533161282539368,0.8593078851699829,0.6774628758430481,0.2882572412490845,0.3282884657382965,0.8495535850524902,0.27906978130340576,0.650602400302887,0.855535626411438
312,4.0,13.0,0.3220354914665222,0.8558460474014282,0.8609992861747742,0.6922051906585693,0.29830604791641235,0.32868462800979614,0.8495535850524902,0.2971576154232025,0.6388888955116272,0.8553717732429504
313,4.0,14.0,0.3221348822116852,0.8551019430160522,0.8610156178474426,0.6851119995117188,0.2985931634902954,0.32929667830467224,0.8504464030265808,0.276485800743103,0.6604938507080078,0.8556157350540161
314,4.0,15.0,0.32155492901802063,0.854903519153595,0.8617354035377502,0.679305911064148,0.3034740090370178,0.3307742476463318,0.8477678298950195,0.24031007289886475,0.6642857193946838,0.8525416254997253
315,4.0,16.0,0.3215329945087433,0.8546555042266846,0.8612070679664612,0.6810740232467651,0.2985931634902954,0.3297499716281891,0.8517857193946838,0.3100775182247162,0.6486486196517944,0.8540003299713135
316,4.0,17.0,0.32066652178764343,0.8554987907409668,0.8626024127006531,0.6779026389122009,0.31180018186569214,0.33269962668418884,0.8495535850524902,0.2532299757003784,0.6712328791618347,0.84895920753479
317,4.0,18.0,0.32088932394981384,0.8556972146034241,0.8625257611274719,0.6842105388641357,0.30605798959732056,0.3287973403930664,0.8477678298950195,0.29198965430259705,0.6277777552604675,0.8551220893859863
318,4.0,19.0,0.32004645466804504,0.8556972146034241,0.8636899590492249,0.6760736107826233,0.3163939118385315,0.33030086755752563,0.8464285731315613,0.2687338590621948,0.6303030252456665,0.8529125452041626
319,4.0,20.0,0.31975024938583374,0.8559948205947876,0.8638390302658081,0.6866151690483093,0.3063451051712036,0.32927751541137695,0.8513392806053162,0.2945736348628998,0.6551724076271057,0.8548104763031006
320,4.0,21.0,0.31964585185050964,0.855647623538971,0.8634141683578491,0.680302083492279,0.31036463379859924,0.32987648248672485,0.8482142686843872,0.27131783962249756,0.6441717743873596,0.8533748984336853
321,4.0,22.0,0.3194116950035095,0.8567389249801636,0.8637266159057617,0.6893698573112488,0.31093883514404297,0.3271872103214264,0.8491071462631226,0.29198965430259705,0.6384180784225464,0.8572089672088623
322,4.0,23.0,0.3182688057422638,0.8557468056678772,0.8656726479530334,0.6789047718048096,0.31323572993278503,0.3318105936050415,0.8477678298950195,0.24547803401947021,0.6597222089767456,0.8544856309890747
323,4.0,24.0,0.3186854422092438,0.8567389249801636,0.8650742173194885,0.6860538125038147,0.3149583637714386,0.32846665382385254,0.8482142686843872,0.28423771262168884,0.6358381509780884,0.8549331426620483
324,4.0,25.0,0.3184240162372589,0.8564909100532532,0.8652075529098511,0.6839151978492737,0.3149583637714386,0.3287205100059509,0.8508928418159485,0.3100775182247162,0.6417112350463867,0.8545204401016235
325,4.0,26.0,0.31820762157440186,0.8565900921821594,0.8651042580604553,0.683395266532898,0.31668102741241455,0.3303052484989166,0.8500000238418579,0.31524547934532166,0.6321243643760681,0.8548474311828613
326,4.0,27.0,0.31784525513648987,0.8560940623283386,0.8656959533691406,0.6791871786117554,0.31668102741241455,0.3283364474773407,0.8486607074737549,0.302325576543808,0.6290322542190552,0.8556848168373108
327,4.0,28.0,0.3179936408996582,0.8568381071090698,0.8654422760009766,0.6814589500427246,0.32184898853302,0.3283669650554657,0.8486607074737549,0.27131783962249756,0.6481481194496155,0.8558249473571777
328,4.0,29.0,0.317725270986557,0.8565405011177063,0.8655321002006531,0.6816226243972778,0.3184036612510681,0.32982391119003296,0.8482142686843872,0.2661498785018921,0.6477987170219421,0.8525381684303284
329,4.0,30.0,0.3168870210647583,0.8568381071090698,0.8669393658638,0.6843730807304382,0.31811657547950745,0.33124351501464844,0.8473214507102966,0.3204134404659271,0.610837459564209,0.8536906838417053
330,4.0,31.0,0.31739452481269836,0.8568877577781677,0.8658785820007324,0.6878140568733215,0.3143841624259949,0.3315216898918152,0.846875011920929,0.2583979368209839,0.6410256624221802,0.8548780679702759
331,4.0,32.0,0.31715789437294006,0.8568381071090698,0.8662610054016113,0.6839186549186707,0.31869077682495117,0.32924631237983704,0.8495535850524902,0.29198965430259705,0.6420454382896423,0.8537813425064087
332,4.0,33.0,0.3164999186992645,0.8574830293655396,0.8666005730628967,0.6809015274047852,0.3296009302139282,0.3325490355491638,0.8486607074737549,0.2661498785018921,0.6518987417221069,0.8486384749412537
333,4.0,34.0,0.31664419174194336,0.8575822114944458,0.8670146465301514,0.687960684299469,0.32156187295913696,0.3279931843280792,0.8482142686843872,0.28423771262168884,0.6358381509780884,0.8557378649711609
334,4.0,35.0,0.31634747982025146,0.8574333786964417,0.8672579526901245,0.6869245171546936,0.3212747573852539,0.32933729887008667,0.8482142686843872,0.31524547934532166,0.6192893385887146,0.8562432527542114
335,4.0,36.0,0.31605857610702515,0.8572349548339844,0.8668575882911682,0.6832222938537598,0.32385873794555664,0.32902413606643677,0.8482142686843872,0.2661498785018921,0.6477987170219421,0.8549283146858215
336,4.0,37.0,0.31581446528434753,0.8572846055030823,0.867853045463562,0.6803571581840515,0.3281653821468353,0.3324560523033142,0.8477678298950195,0.276485800743103,0.636904776096344,0.8496696949005127
337,4.0,38.0,0.31623151898384094,0.8588223457336426,0.8669542670249939,0.6924471259117126,0.3290266990661621,0.33066263794898987,0.8495535850524902,0.276485800743103,0.6524389982223511,0.8500595092773438
338,4.0,39.0,0.31573811173439026,0.8571357727050781,0.8683027029037476,0.6819553375244141,0.32443296909332275,0.33102598786354065,0.8504464030265808,0.33591732382774353,0.625,0.8518263101577759
339,4.0,40.0,0.3155418038368225,0.8576814532279968,0.8679652214050293,0.6827380657196045,0.32931381464004517,0.3284531831741333,0.8491071462631226,0.3100775182247162,0.6282722353935242,0.8549304008483887
340,4.0,41.0,0.3154962956905365,0.8572846055030823,0.868520200252533,0.6795023679733276,0.32931381464004517,0.3291774392127991,0.846875011920929,0.26356589794158936,0.637499988079071,0.8530171513557434
341,4.0,42.0,0.31507959961891174,0.85773104429245,0.8687466979026794,0.690638542175293,0.319839209318161,0.32991811633110046,0.8504464030265808,0.32299742102622986,0.631313145160675,0.8523625135421753
342,4.0,43.0,0.31551340222358704,0.8574333786964417,0.86765456199646,0.6826634407043457,0.32672983407974243,0.32754966616630554,0.8500000238418579,0.3100775182247162,0.6349206566810608,0.855484664440155
343,4.0,44.0,0.3143172264099121,0.8571357727050781,0.8694988489151001,0.6819553375244141,0.32443296909332275,0.33119311928749084,0.8459821343421936,0.29974159598350525,0.6105263233184814,0.8564267158508301
344,4.0,45.0,0.31493932008743286,0.8579294681549072,0.8678240776062012,0.6845557689666748,0.3296009302139282,0.32871705293655396,0.8491071462631226,0.2894056737422943,0.6399999856948853,0.8544953465461731
345,4.0,46.0,0.314697265625,0.8570365309715271,0.8687968850135803,0.6798324584960938,0.3261556029319763,0.3284083604812622,0.8482142686843872,0.2687338590621948,0.6459627151489258,0.8553940653800964
346,4.0,47.0,0.3145810067653656,0.8582270741462708,0.8689664006233215,0.689738929271698,0.3261556029319763,0.3279036283493042,0.8477678298950195,0.2816537320613861,0.6337209343910217,0.8548641800880432
347,4.0,48.0,0.3139510750770569,0.8586239218711853,0.869926929473877,0.6938150525093079,0.32529428601264954,0.32895711064338684,0.8513392806053162,0.2971576154232025,0.6534090638160706,0.8555508852005005
348,4.0,49.0,0.3139277696609497,0.8579790592193604,0.8697059154510498,0.6825677156448364,0.3327591121196747,0.32901620864868164,0.8491071462631226,0.3100775182247162,0.6282722353935242,0.8539835214614868
349,4.0,50.0,0.313551127910614,0.8577806353569031,0.8697267770767212,0.6871203184127808,0.3247200548648834,0.3309715688228607,0.8482142686843872,0.2687338590621948,0.6459627151489258,0.8549597263336182
350,4.0,51.0,0.31415730714797974,0.8580286502838135,0.8689386248588562,0.6889835596084595,0.3250071704387665,0.32741779088974,0.8486607074737549,0.302325576543808,0.6290322542190552,0.8556032180786133
351,4.0,52.0,0.3134809136390686,0.8582767248153687,0.8698635101318359,0.6915544867515564,0.32443296909332275,0.3281650245189667,0.8491071462631226,0.29974159598350525,0.6338797807693481,0.8549332618713379
352,4.0,53.0,0.31393077969551086,0.858524739742279,0.8689214587211609,0.6904043555259705,0.3284524977207184,0.3295150399208069,0.8495535850524902,0.29198965430259705,0.6420454382896423,0.8531280755996704
353,4.0,54.0,0.31322354078292847,0.8587231636047363,0.8702313899993896,0.6909199953079224,0.3298880159854889,0.32823243737220764,0.8486607074737549,0.30749353766441345,0.6263157725334167,0.8557600975036621
354,4.0,55.0,0.3128374218940735,0.8581774830818176,0.8708477020263672,0.6859356164932251,0.330462247133255,0.3352193832397461,0.8459821343421936,0.28423771262168884,0.617977499961853,0.8462650775909424
355,4.0,56.0,0.313677579164505,0.8576318025588989,0.8693749904632568,0.6834231019020081,0.32787826657295227,0.32970157265663147,0.8473214507102966,0.33074936270713806,0.6066350936889648,0.8556729555130005
356,4.0,57.0,0.3132413327693939,0.8579294681549072,0.8706896901130676,0.6843358874320984,0.3298880159854889,0.32668858766555786,0.8482142686843872,0.30749353766441345,0.6230366230010986,0.8570234775543213
357,4.0,58.0,0.31322285532951355,0.8586735725402832,0.8702653050422668,0.6893667578697205,0.3313235640525818,0.3281782865524292,0.8482142686843872,0.3204134404659271,0.6169154047966003,0.8571162223815918
358,4.0,59.0,0.3126344084739685,0.8574333786964417,0.8708068132400513,0.6842105388641357,0.3247200548648834,0.33164912462234497,0.8495535850524902,0.28423771262168884,0.6470588445663452,0.8523275852203369
359,4.0,60.0,0.3125608265399933,0.8576814532279968,0.871051549911499,0.6833930611610413,0.3284524977207184,0.3305877149105072,0.8477678298950195,0.33074936270713806,0.6095238327980042,0.8536432981491089
360,4.0,61.0,0.313113272190094,0.8583759069442749,0.8700553774833679,0.6924019455909729,0.32443296909332275,0.32923731207847595,0.8486607074737549,0.30749353766441345,0.6263157725334167,0.8542101979255676
361,4.0,62.0,0.31265789270401,0.8580286502838135,0.8707646727561951,0.6838365793228149,0.33161067962646484,0.327397882938385,0.8477678298950195,0.2868216931819916,0.6306818127632141,0.8574342131614685
362,4.0,63.0,0.3124386966228485,0.8580286502838135,0.8712971806526184,0.6864864826202393,0.3281653821468353,0.33079904317855835,0.8464285731315613,0.276485800743103,0.6257309913635254,0.8538273572921753
363,4.0,64.0,0.31221210956573486,0.857086181640625,0.8716627359390259,0.6785290837287903,0.3284524977207184,0.3294471204280853,0.8495535850524902,0.2971576154232025,0.6388888955116272,0.8560194969177246
364,4.0,65.0,0.31321704387664795,0.8580783009529114,0.8703389167785645,0.6903305053710938,0.32385873794555664,0.3306749761104584,0.846875011920929,0.27131783962249756,0.6325300931930542,0.8545253276824951
365,4.0,66.0,0.31242281198501587,0.8586735725402832,0.8708233833312988,0.6911942362785339,0.3290266990661621,0.32817989587783813,0.8459821343421936,0.2816537320613861,0.6193181872367859,0.8542561531066895
366,4.0,67.0,0.3124951422214508,0.8579294681549072,0.8708339333534241,0.6870090365409851,0.3264427185058594,0.3300822377204895,0.8491071462631226,0.29974159598350525,0.6338797807693481,0.8521484136581421
367,4.0,68.0,0.31223151087760925,0.8579790592193604,0.870811939239502,0.6881067752838135,0.3255814015865326,0.3304455578327179,0.8491071462631226,0.276485800743103,0.6484848260879517,0.8507817983627319
368,4.0,69.0,0.3118112087249756,0.8583263158798218,0.8719419240951538,0.6924493312835693,0.32385873794555664,0.33122286200523376,0.8473214507102966,0.2868216931819916,0.6271186470985413,0.8518534898757935
369,4.0,70.0,0.3122195303440094,0.858425498008728,0.8711780905723572,0.69353848695755,0.3235716223716736,0.32863849401474,0.8486607074737549,0.3049095571041107,0.6276595592498779,0.8550091981887817
370,4.0,71.0,0.31150785088539124,0.8581774830818176,0.8720157146453857,0.6911764740943909,0.32385873794555664,0.33565762639045715,0.8459821343421936,0.35917311906814575,0.5889830589294434,0.8531670570373535
371,4.0,72.0,0.31163087487220764,0.8594176173210144,0.8716917037963867,0.6955997347831726,0.3313235640525818,0.3287874460220337,0.8477678298950195,0.29198965430259705,0.6277777552604675,0.8543991446495056
372,4.0,73.0,0.3110334575176239,0.8593184351921082,0.8723378777503967,0.6961795091629028,0.3296009302139282,0.3331608772277832,0.8477678298950195,0.356589138507843,0.6000000238418579,0.8548446893692017
373,4.0,74.0,0.3114100992679596,0.8580783009529114,0.871986985206604,0.6853396892547607,0.33017513155937195,0.3309156000614166,0.8491071462631226,0.26356589794158936,0.6580645442008972,0.8545350432395935
374,4.0,75.0,0.3111163079738617,0.8575822114944458,0.8726317882537842,0.6843373775482178,0.3261556029319763,0.3283565938472748,0.8495535850524902,0.276485800743103,0.6524389982223511,0.8552811741828918
375,4.0,76.0,0.31094610691070557,0.85773104429245,0.8719907999038696,0.6896977424621582,0.32098764181137085,0.3276236653327942,0.8504464030265808,0.3281653821468353,0.6287128925323486,0.8577723503112793
376,4.0,77.0,0.31127381324768066,0.8587231636047363,0.8722866177558899,0.6925409436225891,0.32787826657295227,0.3299320340156555,0.8486607074737549,0.2945736348628998,0.6333333253860474,0.8565096855163574
377,4.0,78.0,0.31147274374961853,0.8590207695960999,0.8718633651733398,0.6918013095855713,0.3318977952003479,0.33264273405075073,0.846875011920929,0.2868216931819916,0.6235954761505127,0.8511743545532227
378,4.0,79.0,0.31075990200042725,0.8593680262565613,0.8723450899124146,0.6937798857688904,0.33304622769355774,0.3310874104499817,0.8433035612106323,0.3049095571041107,0.5899999737739563,0.8539465665817261
379,4.0,80.0,0.31102341413497925,0.859169602394104,0.8723770976066589,0.6928143501281738,0.33218491077423096,0.3315257132053375,0.8477678298950195,0.3178294599056244,0.6150000095367432,0.8521358966827393
380,4.0,81.0,0.31111451983451843,0.8577806353569031,0.8721563220024109,0.6878048777580261,0.32385873794555664,0.32877540588378906,0.8473214507102966,0.29198965430259705,0.6243094205856323,0.854482114315033
381,4.0,82.0,0.3105892837047577,0.8585743308067322,0.8728852272033691,0.6931540369987488,0.3255814015865326,0.3328291177749634,0.8500000238418579,0.3204134404659271,0.6294416189193726,0.8527522087097168
382,4.0,83.0,0.31129273772239685,0.8578302264213562,0.8719879388809204,0.6841791272163391,0.3290266990661621,0.3298865854740143,0.8482142686843872,0.3100775182247162,0.621761679649353,0.8548802137374878
383,4.0,84.0,0.3107611835002899,0.8591200113296509,0.8725535273551941,0.6963958740234375,0.32730403542518616,0.33278247714042664,0.8459821343421936,0.3100775182247162,0.6060606241226196,0.8505761623382568
384,4.0,85.0,0.3105870485305786,0.8588223457336426,0.8725387454032898,0.692214846611023,0.32931381464004517,0.33116865158081055,0.846875011920929,0.3178294599056244,0.6089109182357788,0.8530694842338562
385,4.0,86.0,0.31068623065948486,0.8577806353569031,0.8724422454833984,0.6889570355415344,0.32242318987846375,0.333020955324173,0.8477678298950195,0.3178294599056244,0.6150000095367432,0.8525806665420532
386,4.0,87.0,0.3101250231266022,0.8595168590545654,0.8731772899627686,0.6959663033485413,0.3318977952003479,0.33135443925857544,0.8446428775787354,0.341085284948349,0.5866666436195374,0.8546724319458008
387,4.0,88.0,0.309928834438324,0.8594176173210144,0.873235821723938,0.6921254992485046,0.3356302082538605,0.3299635052680969,0.8459821343421936,0.302325576543808,0.609375,0.8535540103912354
388,4.0,89.0,0.3102017641067505,0.8588719964027405,0.8730139136314392,0.6942752599716187,0.32730403542518616,0.33058884739875793,0.8491071462631226,0.29198965430259705,0.6384180784225464,0.8531817197799683
389,4.0,90.0,0.3098852038383484,0.8584751486778259,0.8732700347900391,0.6895306706428528,0.3290266990661621,0.3309706449508667,0.8491071462631226,0.2945736348628998,0.6368715167045593,0.8531559705734253
390,4.0,91.0,0.31002697348594666,0.8585743308067322,0.873415470123291,0.6910520195960999,0.3281653821468353,0.3284749686717987,0.846875011920929,0.29198965430259705,0.6208791136741638,0.855331301689148
391,4.0,92.0,0.31003978848457336,0.8581774830818176,0.872724711894989,0.6900121569633484,0.32529428601264954,0.3310909569263458,0.8473214507102966,0.2945736348628998,0.6229507923126221,0.8523491621017456
392,4.0,93.0,0.3104383945465088,0.859070360660553,0.8727384805679321,0.6922155618667603,0.3318977952003479,0.33180639147758484,0.8477678298950195,0.30749353766441345,0.6197916865348816,0.8507587909698486
393,4.0,94.0,0.30999618768692017,0.8596160411834717,0.873211145401001,0.6953919529914856,0.33362042903900146,0.3329358398914337,0.8491071462631226,0.276485800743103,0.6484848260879517,0.8522111773490906
394,4.0,95.0,0.3095582127571106,0.8590207695960999,0.8736164569854736,0.6969883441925049,0.3255814015865326,0.32958653569221497,0.8482142686843872,0.31524547934532166,0.6192893385887146,0.8541620373725891
